ITEM,UNIQUE_VISITORS,VISITS,PAGE_VIEWS,BOUNCES,TIME_SPENT_ON_PAGE_(MIN),E89_VIDEO_VIEWS,E17_FORM_SUCCESS,FORM_SUBMISSIONS,TOTAL_WEEKLY_UNIQUE_VISITORS,ENTRIES,TOTAL_TIME_SPENT,ACCOUNT_NUMBER,DATE,GRANULARITY,SEGMENT_ID,GROUP,ETL_EXTRACT_DATE
,,,,,,,,,,,,ACCT0065581,Sat.  3 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0071663,Sat.  3 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0048703,Sat.  3 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0008833,Sat.  3 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0106566,Sat.  3 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0087337,Sat.  3 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0087467,Sat.  3 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ISP Visitor,Sun.  4 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,Not In List,Sun.  4 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,::unspecified::,Sun.  4 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0065581,Sun.  4 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0071663,Sun.  4 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0048703,Sun.  4 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0008833,Sun.  4 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0106566,Sun.  4 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0087337,Sun.  4 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0087467,Sun.  4 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
www.servicenow.com/success/,1,1,1,0,0.28,0,0,0,1,0,17,ISP Visitor,Mon.  5 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
www.servicenow.com/,0,0,0,0,INF,0,0,INF,1,1,0,ISP Visitor,Mon.  5 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
www.servicenow.com/success/%20value-calculator-it.html,1,1,1,0,0,0,0,0,1,0,0,Not In List,Mon.  5 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
www.servicenow.com/schedules.html,0,0,0,0,INF,0,0,INF,0,1,0,::unspecified::,Mon.  5 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0065581,Mon.  5 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0071663,Mon.  5 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0048703,Mon.  5 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0008833,Mon.  5 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0106566,Mon.  5 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0087337,Mon.  5 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0087467,Mon.  5 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ISP Visitor,Tue.  6 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,Not In List,Tue.  6 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,::unspecified::,Tue.  6 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0065581,Tue.  6 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0071663,Tue.  6 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0048703,Tue.  6 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0008833,Tue.  6 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0106566,Tue.  6 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0087337,Tue.  6 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0087467,Tue.  6 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ISP Visitor,Wed.  7 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,Not In List,Wed.  7 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,::unspecified::,Wed.  7 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0065581,Wed.  7 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0071663,Wed.  7 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0048703,Wed.  7 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0008833,Wed.  7 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0106566,Wed.  7 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0087337,Wed.  7 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0087467,Wed.  7 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ISP Visitor,Thu.  8 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,Not In List,Thu.  8 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,::unspecified::,Thu.  8 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0065581,Thu.  8 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0071663,Thu.  8 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0048703,Thu.  8 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0008833,Thu.  8 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0106566,Thu.  8 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0087337,Thu.  8 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0087467,Thu.  8 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ISP Visitor,Fri.  9 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,Not In List,Fri.  9 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
www.servicenow.com/success/%20value-calculator-it.html,1,1,1,1,0,0,0,0,1,1,0,::unspecified::,Fri.  9 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0065581,Fri.  9 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0071663,Fri.  9 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0048703,Fri.  9 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0008833,Fri.  9 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0106566,Fri.  9 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0087337,Fri.  9 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0087467,Fri.  9 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ISP Visitor,Sat. 10 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,Not In List,Sat. 10 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,::unspecified::,Sat. 10 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0065581,Sat. 10 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0071663,Sat. 10 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0048703,Sat. 10 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0008833,Sat. 10 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0106566,Sat. 10 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0087337,Sat. 10 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0087467,Sat. 10 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ISP Visitor,Sun. 11 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,Not In List,Sun. 11 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,::unspecified::,Sun. 11 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0065581,Sun. 11 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0071663,Sun. 11 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0048703,Sun. 11 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0008833,Sun. 11 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0106566,Sun. 11 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0087337,Sun. 11 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0087467,Sun. 11 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
www.servicenow.com/success/%20value-calculator-it.html,1,1,2,0,0.22,0,0,0,1,1,13,ISP Visitor,Mon. 12 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,Not In List,Mon. 12 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,::unspecified::,Mon. 12 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0065581,Mon. 12 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0071663,Mon. 12 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0048703,Mon. 12 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0008833,Mon. 12 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0106566,Mon. 12 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0087337,Mon. 12 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0087467,Mon. 12 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ISP Visitor,Tue. 13 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
www.servicenow.com/success.html,1,1,1,0,7.63,0,0,0,1,1,458,Not In List,Tue. 13 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,::unspecified::,Tue. 13 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0065581,Tue. 13 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0071663,Tue. 13 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0048703,Tue. 13 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0008833,Tue. 13 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0106566,Tue. 13 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0087337,Tue. 13 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0087467,Tue. 13 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ISP Visitor,Wed. 14 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
www.servicenow.com/success.html,1,1,1,0,0.12,0,0,0,1,0,7,Not In List,Wed. 14 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
www.servicenow.com/,0,0,0,0,INF,0,0,INF,0,1,0,::unspecified::,Wed. 14 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0065581,Wed. 14 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0071663,Wed. 14 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0048703,Wed. 14 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0008833,Wed. 14 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0106566,Wed. 14 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0087337,Wed. 14 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0087467,Wed. 14 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
www.servicenow.com/success/,1,1,1,0,0.47,0,0,0,1,0,28,ISP Visitor,Thu. 15 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
www.servicenow.com/success/value-calculator-it.html,0,0,0,0,INF,0,0,INF,1,1,0,ISP Visitor,Thu. 15 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
www.servicenow.com/success/collateral/modernize-itsm.html,1,1,1,1,0,0,0,0,1,1,0,Not In List,Thu. 15 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
www.servicenow.com/success.html,1,1,1,0,0.33,0,0,0,1,1,20,::unspecified::,Thu. 15 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
www.servicenow.com/success/plan.html,1,1,1,0,0.22,0,0,0,1,0,13,::unspecified::,Thu. 15 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
www.servicenow.com/success/plan/it/cmdb-deployment%E2%80%A6.,1,1,1,0,0,0,0,0,1,0,0,::unspecified::,Thu. 15 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0065581,Thu. 15 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0071663,Thu. 15 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0048703,Thu. 15 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0008833,Thu. 15 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0106566,Thu. 15 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0087337,Thu. 15 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0087467,Thu. 15 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ISP Visitor,Fri. 16 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
www.servicenow.com/success/,1,1,2,0,0.12,0,0,0,1,0,7,Not In List,Fri. 16 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
www.servicenow.com/thank-you.VseHkwcjqYCmaWGSeeGu1TJEP2x9S22P.png.html,0,0,0,0,INF,0,0,INF,1,1,0,Not In List,Fri. 16 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,::unspecified::,Fri. 16 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0065581,Fri. 16 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0071663,Fri. 16 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0048703,Fri. 16 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0008833,Fri. 16 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0106566,Fri. 16 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0087337,Fri. 16 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0087467,Fri. 16 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ISP Visitor,Sat. 17 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,Not In List,Sat. 17 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,::unspecified::,Sat. 17 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0065581,Sat. 17 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0071663,Sat. 17 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0048703,Sat. 17 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0008833,Sat. 17 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0106566,Sat. 17 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0087337,Sat. 17 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0087467,Sat. 17 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ISP Visitor,Sun. 18 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,Not In List,Sun. 18 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,::unspecified::,Sun. 18 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0065581,Sun. 18 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0071663,Sun. 18 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0048703,Sun. 18 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0008833,Sun. 18 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0106566,Sun. 18 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0087337,Sun. 18 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0087467,Sun. 18 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ISP Visitor,Mon. 19 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
www.servicenow.com/success.html,1,1,1,1,0,0,0,0,2,1,0,Not In List,Mon. 19 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
www.servicenow.com/success/calculatorProps.html,1,1,1,0,0.18,0,0,0,2,1,11,Not In List,Mon. 19 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
www.servicenow.com/success.html,1,1,1,1,0,0,0,0,1,1,0,::unspecified::,Mon. 19 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0065581,Mon. 19 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0071663,Mon. 19 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0048703,Mon. 19 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0008833,Mon. 19 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0106566,Mon. 19 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0087337,Mon. 19 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,ACCT0087467,Mon. 19 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
www.servicenow.com/success.html,1,1,1,1,0,0,0,0,1,1,0,ISP Visitor,Tue. 20 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,Not In List,Tue. 20 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
,,,,,,,,,,,,::unspecified::,Tue. 20 Mar. 2018,day,SUCCESS_PAGE,CUSTOMER_SUCCESS,1/3/2019 12:40
